"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"0D97544C58B04681A463D973663F169F","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"E888C46B15FD4B328ED8B2578ACA3941","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"6319032278BE49DC885AC6E5A11C9F92","D10","CPER","CPER_014","40.1.10",40.807919,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"05203F964F8D4BB5BB2ABA71003D1447","D10","CPER","CPER_014","40.1.10",40.807919,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"DCDF1344AD144A38BB6BCD4F7CE725B2","D10","CPER","CPER_014","40.1.10",40.807919,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"596CBAFF21464300B887DA6FA3285619","D10","CPER","CPER_014","40.3.10",40.807981,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"6676D4B50E6E41BABDF59483D53937DD","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"FD3D2856F0B64CE8AC124B94E079AC4F","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","LEDE","Lepidium densiflorum Schrad.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"9EADC81C67F64DBBA3E51101B30BFFCB","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"0E8B664D72DC41F6AAD5690E3378605A","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ACHY","Achnatherum hymenoides (Roem. & Schult.) Barkworth","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"9ECF9185029C481487DEF854917DCA10","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"7A05C86A88644DAAA8992A88704E6E52","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"844E57D9928F41A4B665187AA677C922","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","KRLA2","Krascheninnikovia lanata (Pursh) A. Meeuse & Smit","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"BEC0A1F1E835481191789A2EE1E76679","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ARCA12","Artemisia campestris L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"4D95BD04E56E431F93EEFD39D0020B33","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"E9F0C60D62444CF3A14A914EEF80BC12","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"5557DAC18FC24D1C92582617B211F0B2","D10","CPER","CPER_014","40.1.10",40.807919,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"AB095FA71999481298E0B094D1CCE971","D10","CPER","CPER_014","40.3.10",40.807981,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","IPLA","Ipomoea lacunosa L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"0D908AE079764293AD7027A9BDFCD06C","D10","CPER","CPER_014","40.3.10",40.807981,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ARCA12","Artemisia campestris L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"13FE5D2F4C8C4F5598062F582D535BB8","D10","CPER","CPER_014","41.1.10",40.807919,-104.697928,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,1
"675703FA063E4B3B8A2AD3C406EA066E","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"BB7BF70FCE9B4BBBAB2945072703E498","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"6249709D50794E688E923EBADA9A2ACE","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","DISP","Distichlis spicata (L.) Greene","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"CF888D42320C48DEAD1EFE0E76CA93E7","D10","CPER","CPER_014","32.2.10",40.807828,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"B7E1BD7B89A2461FB93408A8B3DF3E90","D10","CPER","CPER_014","32.2.10",40.807828,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"4DF3B71CCF22449EA21040167F61D10C","D10","CPER","CPER_014","32.2.10",40.807828,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"A92DBA01DFAA4C3AAADE2F48E968AE18","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"C60C3314CFF2425F98CF0F9C1D5B3D9C","D10","CPER","CPER_014","40.1.10",40.807919,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"3E04B59DBA334325B0B61F04BC52E097","D10","CPER","CPER_014","40.3.10",40.807981,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"C0B26641D4124ACAB36D73CA1BF2BBF8","D10","CPER","CPER_014","40.3.10",40.807981,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"F7D056B2A5BC411685D94B9182253305","D10","CPER","CPER_014","41.1.10",40.807919,-104.697928,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,0
"58B2220349204F2988133C7042C5FBE3","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"F97E0720E7804E6D8B70B32D50C1C531","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ARCA12","Artemisia campestris L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"4832BBE3D9024A6AB81E2C3DD3973E28","D10","CPER","CPER_014","41.4.10",40.807980,-104.697846,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","TRDU","Tragopogon dubius Scop.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,1
"C17E9477668E4F1AB3B7175E719617AA","D10","CPER","CPER_014","41.4.10",40.807980,-104.697846,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,1
"DAD7F4760BCD4054BA981B792F006BFD","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ARCA12","Artemisia campestris L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"3A08DB4F54914805B986EEA7FB362B94","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"E184D7C57DA2479B9E4FB8F09FCFC7FC","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"4D6165F281904AE1BDA6B429D49AFE5C","D10","CPER","CPER_014","32.2.10",40.807828,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"7616A534D8604AD5AACA4915C165431B","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"B56C968CF31243BA8C65109F8A417780","D10","CPER","CPER_014","41.1.10",40.807919,-104.697928,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,1
"63FEDB9457944FE4917E35C8992AD598","D10","CPER","CPER_014","41.1.10",40.807919,-104.697928,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","DISP","Distichlis spicata (L.) Greene","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,0
"532AE64DB8CD45B3A7714CFE5AE4A64A","D10","CPER","CPER_014","40.3.10",40.807981,-104.698044,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"DE10399748CC4DA391B099F75BBD3915","D10","CPER","CPER_014","41.4.10",40.807980,-104.697846,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","ARCA12","Artemisia campestris L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,,,0,0,0
"F286ED8F56224426873DF76F7BF39BCB","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,1
"58DFD85FB83C4F58BEF73B987AB1D93A","D10","CPER","CPER_014","31.1.10",40.807829,-104.698049,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"D70D5E3D352540F1BF9F928AD576CA26","D10","CPER","CPER_014","31.4.10",40.807891,-104.697966,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"D26C6A52B1DD41FB853D2A831160ADA2","D10","CPER","CPER_014","32.2.10",40.807828,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","COCA5","Conyza canadensis (L.) Cronquist","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"D97C69D353B44B629E2F847E0A9B43B3","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"8D7269B723654955979D190D60320968","D10","CPER","CPER_014","32.4.10",40.807890,-104.697847,"WGS84",1.1,"2014-09-03",2,"DIV.CPER.2014.2","Y","LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","species","cf. genus",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"EF7D7D9969164394A75CE4324025326C","D10","CPER","CPER_005","31.1.10",40.853018,-104.728107,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"603DE2A88CEC4CD1A5BD0F67424EBBC9","D10","CPER","CPER_005","31.1.10",40.853018,-104.728107,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","COCA5","Conyza canadensis (L.) Cronquist","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"8D4D8887764C45D796F8314F67CCBC46","D10","CPER","CPER_005","31.4.10",40.853079,-104.728025,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"E607E0E4582142F3A5C2179578751AD0","D10","CPER","CPER_005","41.1.10",40.853107,-104.727987,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"EEBA9C224C464AC89E430057DE12A3AA","D10","CPER","CPER_005","32.4.10",40.853078,-104.727908,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"011849DD55C54C63BFA355ABBE67D0E9","D10","CPER","CPER_005","40.3.10",40.853171,-104.728105,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","MEOF","Melilotus officinalis (L.) Lam.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"2F1E13694E7A4645AD7561D3575487E6","D10","CPER","CPER_005","40.3.10",40.853171,-104.728105,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","TRDU","Tragopogon dubius Scop.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"CE37DDF4E17440F6891A411A02A478D8","D10","CPER","CPER_005","41.1.10",40.853107,-104.727987,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"4B5DF4A6A1624661B5C40B25DD31524A","D10","CPER","CPER_005","41.4.10",40.853168,-104.727906,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"367001450D9446B7874BAD9768463BA1","D10","CPER","CPER_005","41.4.10",40.853168,-104.727906,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"FEC865210325481ABD1C21E18C1FF5DA","D10","CPER","CPER_005","31.1.10",40.853018,-104.728107,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"68E3CE37D99942948EE36664E6BF6E5D","D10","CPER","CPER_005","31.4.10",40.853079,-104.728025,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"2095CB48DA4A42D9B988BA81AE5D7BFD","D10","CPER","CPER_005","32.2.10",40.853017,-104.727908,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"2026AFD6273740CEA5D3A07465557DF1","D10","CPER","CPER_005","32.2.10",40.853017,-104.727908,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","TRDU","Tragopogon dubius Scop.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"FC3D6BC385CD412896B7B8EAC67565E5","D10","CPER","CPER_005","40.3.10",40.853171,-104.728105,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
"E0C890C8503D4410985A0B761754B35D","D10","CPER","CPER_005","40.3.10",40.853171,-104.728105,"WGS84",1.1,"2014-09-04",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0,0
