"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"95ED5A08B6DA4120BDEEF94E02D50995","D03","OSBS","OSBS_006","31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus","cf. species",,0.5,"N",26.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"C21F027909BC4BBF80D543A68D90E94F","D03","OSBS","OSBS_006","31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,8,"N",41.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"D1BB122B874F4923ADEA114FBBBCB129","D03","OSBS","OSBS_006","31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"D645737880E14BB7A30FFF42F2284460","D03","OSBS","OSBS_006","31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"3A94FAB92F7E440FAA0F3D52A2054573","D03","OSBS","OSBS_006","41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"ED3021898401449F8BFD7030B9832E9D","D03","OSBS","OSBS_006","41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,4,"N",45.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"F8F7742F4F164CF0B9684418DBBBE362","D03","OSBS","OSBS_006","41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,0.5,"N",18.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"453A8C44E6544C92BEA7D101240F1E4C","D03","OSBS","OSBS_006","41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,20,"N",35.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"DC8A0DC803964A35A0CA895FF3254414","D03","OSBS","OSBS_006","41.1.1",29.686614,-81.982995,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"619ED1ADC454448D8EDDD91159764882","D03","OSBS","OSBS_006","41.1.1",29.686614,-81.982995,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",22.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"C390C5432CA64C53A51FB069526E3780","D03","OSBS","OSBS_006","41.1.1",29.686614,-81.982995,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",34.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"46B907AF371A4BC6B18EB4028EF15982","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",17.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"1FD360E0F68645928369E269184A5732","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CRRO5","Crotalaria rotundifolia Walter ex J.F. Gmel.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"6ACEF3E0A88646A082D4F4DD5B5F6AFF","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,1,"N",37.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"CF5539E3121A493F97A228F325C0D2BB","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",51.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"79BF8EA24DC8443F86C4B0FA9CDE35CD","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","COER","Commelina erecta L.","species",,,0.5,"N",17.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"4B54ACE8351C47168D1BF2BC4408F2A9","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"4A15AD2F950D43B0A518B38232107B53","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"AB12380A10994C9A889EB9EBBCDCA6EB","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",42.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"C405AF1909654039AE075323991AC824","D03","OSBS","OSBS_006","40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA4","Clitoria mariana L.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"3F7A86C034BD4DBA84705D12EE3FC551","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,,1,"N",13.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"82D60694943842DB81C2D0B39A1C12B7","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"68992654591A46268E086FFE4C7B95E7","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,2,"N",30.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"A04234400A5D4700AE0D3E4A0D7C690E","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARMO3","Aristida mohrii Nash","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"127F866BF73941AFB5603039D4E923CB","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"4DFC2219BC134CA780AE09F4E48D3CFA","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA4","Clitoria mariana L.","species",,,0.5,"N",31.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"090CBEF2A68040948B0856BB4A2269DD","D03","OSBS","OSBS_006","40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,1,"N",12.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"092CA2C6BBFF4C38A5F42ACD1A8BFDB8","D03","OSBS","OSBS_006","32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,20,"N",43.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"7948677CC054463EB2BBD307C99FB308","D03","OSBS","OSBS_006","32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,2,"N",29.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"74F18EA630AF486B947A1F20D0AC07AE","D03","OSBS","OSBS_006","32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",13.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"BA788E9ACABC4887B41206026E7FB45C","D03","OSBS","OSBS_006","32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ANVIV","Andropogon virginicus L. var. virginicus","variety",,,2,"N",34.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"3295CE3070374407AE924528C262FE66","D03","OSBS","OSBS_006","32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus","cf. species",,0.5,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"5841486DCC614F24BB9DC5A281D86E26","D03","OSBS","OSBS_006","32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CRPU7","Cryptantha pusilla (Torr. & A. Gray) Greene","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"98EC7E992C624C0ABE930D877689D294","D03","OSBS","OSBS_006","32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",12.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"A5F5DB72514E49A7856FD3C0BAF85872","D03","OSBS","OSBS_006","32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,1,"N",14.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"690CC7D612854E8E822CCFC002CBEF7A","D03","OSBS","OSBS_048","41.1.1",29.679304,-81.946347,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","OTHE","Plantae sp.","kingdom",,"Ole Slim",0.5,"N",4.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe","unknown never identified",,,0,0
"FA25B0CB182D452FAC98807F08DB102C","D03","OSBS","OSBS_048","40.3.1",29.679381,-81.946457,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","TIUS","Tillandsia usneoides (L.) L.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"75B4A285B21A44199B9B6E701FB1A403","D03","OSBS","OSBS_048","40.3.1",29.679381,-81.946457,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species",,,1,"N",25.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"0F228F91F8274688ABCC0547C883CEE1","D03","OSBS","OSBS_048","40.3.1",29.679381,-81.946457,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","SMAU","Smilax auriculata Walter","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"2E1FE5BFC6A84F0490A4EE86C1A9DD89","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ELEL3","Elephantopus elatus Bertol.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"EFA249C00D1F48B59F6E9C3D637D3169","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ARSE3","Aristolochia serpentaria L.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"81BF77E16D39407A8BCA0627CDBFAB04","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","LIEL7","Liatris elegantula (Greene) K. Schum.","species",,,0.5,"N",23.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"986CD430109041F6BD948278706A5A62","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"505265B5FCA74C068942F293E5EBA875","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","DICO2","Dichanthelium commutatum (Schult.) Gould","species",,,0.5,"N",13.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"AD0824EB832A4893AEE2BA5A22CD24C6","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","RUCA4","Ruellia caroliniensis (J.F. Gmel.) Steud.","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"445DFA03AE6047AAA8A8FA14E7B31447","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","VIFL2","Vicia floridana S. Watson","species","cf. species",,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"D08E3E34D84040D0B50C90B660CF4B2F","D03","OSBS","OSBS_048","40.1.1",29.679300,-81.946456,"WGS84",0.7,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,2,"N",27.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"EC636804DFA3403DB05AF4D92DB8F181","D03","OSBS","OSBS_048","32.4.1",29.679301,-81.946249,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","HYJU","Hypoxis juncea Sm.","species","cf. species",,0.5,"N",6.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"A07A2C8DB1C445CF86756359B00D4A3F","D03","OSBS","OSBS_048","32.4.1",29.679301,-81.946249,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"2A2CF782028E45D48D7F6C25CA677043","D03","OSBS","OSBS_048","32.4.1",29.679301,-81.946249,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",15.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"D03182B61C3E46BFB76CB9B523C38ADD","D03","OSBS","OSBS_048","32.4.1",29.679301,-81.946249,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","TIUS","Tillandsia usneoides (L.) L.","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"DBE6ECFAB79F4ECFB6C7F09EFCE4B5B3","D03","OSBS","OSBS_048","32.4.1",29.679301,-81.946249,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","HECA4","Helianthemum carolinianum (Walter) Michx.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"577AE4429D474F808DE4E99CE398E949","D03","OSBS","OSBS_048","31.4.1",29.679295,-81.946357,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","VIFL2","Vicia floridana S. Watson","species","cf. species",,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"390C45EE08B34D709FA7205431683F8C","D03","OSBS","OSBS_048","31.4.1",29.679295,-81.946357,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","HYJU","Hypoxis juncea Sm.","species","cf. species",,0.5,"N",8.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"38FFD11D3A8448EC8DE5039BBE6CEB70","D03","OSBS","OSBS_048","31.4.1",29.679295,-81.946357,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","RUCA4","Ruellia caroliniensis (J.F. Gmel.) Steud.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"86923498B49445D6B20CB9B8134A1DB9","D03","OSBS","OSBS_048","31.4.1",29.679295,-81.946357,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ELEL3","Elephantopus elatus Bertol.","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"EC4A6FC63BDB49AA9560261132771B77","D03","OSBS","OSBS_048","31.4.1",29.679295,-81.946357,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,3,"N",24.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"F2F5DA12C83647BA9EE4A09175E6ED79","D03","OSBS","OSBS_048","31.4.1",29.679295,-81.946357,"WGS84",0.6,"2014-05-20",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,0.5,"N",18.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"8C8852438AAD4D82822C1D0C7EC094B2","D03","OSBS","OSBS_048","31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"40CEA8F5F84C4FD39D2E618B1725D663","D03","OSBS","OSBS_048","31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"5572FC3FC79E4F4C865EA64E825F3B24","D03","OSBS","OSBS_048","31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",15.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"0CE1AD1621814A5BAE50103F5863AC62","D03","OSBS","OSBS_048","31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","RUCA4","Ruellia caroliniensis (J.F. Gmel.) Steud.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"77BE948D0B5F49489BA8966357FDA4A5","D03","OSBS","OSBS_048","31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","DICO2","Dichanthelium commutatum (Schult.) Gould","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
