"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","morphospeciesIDRemarks","taxonIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF","duplicateTaxonIDPerBout100m2QF"
"4B48247F4B5141BAB26AA0BE28C29B44","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","TEFL","Tephrosia florida (F.G. Dietr.) C.E. Wood","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"BB07E0DA2DEC4FB5A6F1067E927CD190","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","COCAP3","Conyza canadensis (L.) Cronquist var. pusilla (Nutt.) Cronquist","variety",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"1DC9E02F2E19422AAFA8EFF9F6BBBB3D","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","SCMU4","Scutellaria multiglandulosa (Kearney) Small ex Harper","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"9000E3B2F85A47889F33254B0887EE00","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","RHGR2","Rhynchospora grayi Kunth","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"CDAE5821355245059A444AE37A33D1F4","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","SOODC","Solidago odora Aiton var. chapmanii (A. Gray) Cronquist","variety",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"69AC021BCCD14356A58F3AAADA6B7625","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"5864A3CAB3964780805151DB8BDE2129","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"E9C58B1A78DD442B9C902D3EF997EF51","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"FA85B17C05784A0ABFE65B7276F0E7F4","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HELIA3","Helianthus sp.","genus",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"AF9094BE231443B589093E645F061157","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"9E17AD336BCC4516A071AEFBB168856B","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","TEFL","Tephrosia florida (F.G. Dietr.) C.E. Wood","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"8094F8CD56A04674AA3A2DEB80157F77","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CRAR2","Croton argyranthemus Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"658174A53FC64229B127BACD86F48BED","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CYEC2","Cyperus echinatus (L.) Alph. Wood","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"E505E262D33C45B8A8A4C26F1CC846A3","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CYLUL","Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus","subspecies",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"A3E1C2C747A14C9BBC87BD2A47BB324B","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"F38D7CDB45D74406A0FC738928B47362","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"39D0DAB261094BF292C7DF48D2682AA2","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"4A287F5003AE4839BC4228DD866BBF70","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"49FDF7A6DC7D460A9265AABF3685E929","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HECO3","Helianthemum corymbosum Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"488E70AAA36F4111A765611D6ABD0FA4","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HELIA3","Helianthus sp.","genus",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"7A3CAB6DD69E4C97A7747CEC91EA2F8F","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"63B17DD3D5034C1F99981BAED1322911","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","LITE6","Liatris tenuifolia Nutt.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"978B111FAA324412A1979C5B37A566DA","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","PICI","Piriqueta cistoides (L.) Griseb.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"24EE36D8852F485EA2A84B40550E0415","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"6D0893B9C6694CB4B04CC956A7D7F78E","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"A5AB8BCD5C9F47F2BD2E55927B188D2D","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CRAR2","Croton argyranthemus Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"4348E9594E7F4A9483D00C20EE44AC1B","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ANTET","Andropogon ternarius Michx. var. ternarius","variety",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"640451D74EDD4779896B2BD5BCBBBD57","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"FCF5403B68EE4DB2A2B101A3AAF847DC","D03","OSBS","OSBS_013","40",29.682199,-81.961619,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ASAN6","Asimina angustifolia Raf.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"41518D23F43E4593AAB4FCBD539754C3","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","EVSE","Evolvulus sericeus Sw.","species","cf. species",,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"DFA73326BA2E4F8C8DD284580A9E64A3","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","SOODC","Solidago odora Aiton var. chapmanii (A. Gray) Cronquist","variety",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"80B626454BAE47E5BE07859404490CA7","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HELIA3","Helianthus sp.","genus",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"E47AE6EC1E874F70AFBCD9C94553ACE0","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ANTET","Andropogon ternarius Michx. var. ternarius","variety",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"F69E25F8FFDC42F1B8C130027FC5646D","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"539A0BCB5A6A4CBCA17C8429666ED566","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"478271F815C64CA183DA6211851C2284","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","BUWA","Bulbostylis warei (Torr.) C.B. Clarke","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"1AE521E5F5F044DBAE78DAF548CCF0E2","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CAGR25","Callisia graminea (Small) G. Tucker","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"823B22A022E34E66B50F0277160B54A6","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"0FD78DE95898455689A85C3C402E8A5E","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CHNI2","Chamaecrista nictitans (L.) Moench","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"214D20730F61470FBA56CB96339A683D","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CLMA4","Clitoria mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"778EDC1FF2F948DF94B804BC198AC2BB","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"34F704ECBCCF4D9CADC40508A05672EB","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"08769A3726884B8E90394F15F3DBCF2B","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"19579B497BDC402FA5F3B1873738BE0E","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HECA4","Helianthemum carolinianum (Walter) Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"D498CC8D82E44053A49177EB0E3D350E","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HELIA3","Helianthus sp.","genus",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"EB09B6EF6D67498B8DD6D306AB0ACF65","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"27725F1B7294464EAAAFFA8F1013CCDD","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"06A25AFF61374C01BEFBA6124DF3BD98","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","LITE6","Liatris tenuifolia Nutt.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"B864FC25568F4E6184FDBC7D8228BFAE","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"678FBB37BB6D470F9E843FBA0444A55E","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ERAR13","Eryngium aromaticum Baldw.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"FFE90E35C4C7498FACAC5F37C0988939","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","RUCA4","Ruellia caroliniensis (J.F. Gmel.) Steud.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"8FED9534D40A4E47BA526A4899A2830E","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","QUIN","Quercus incana W. Bartram","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"F189B98E325945129ABCBB7190D38EC5","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"77AAB113A05847B3B6365BC07605D96B","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"CBB259BD9A3745D598243D693BE3B3B1","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"399A978D27C54FCEA2289AB48CFCBAA2","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"C38E756A11ED48B3BD0F74BE0BC593FB","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CAGR25","Callisia graminea (Small) G. Tucker","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"6F0DFEBE6CD24972B745BCF9DEECEA37","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"2718E9F2843A4DB5A879CB03A6EC1CB6","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"762ECB59022A49E7932E3107A9EF18D7","D03","OSBS","OSBS_013","41",29.682205,-81.961514,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QYnzd83myngNUBH1iF1V5WKq52U2m+D5",,,,0,0,0,0
"DA2DF634091B41F2B67EA79287A27240","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","CHNI2","Chamaecrista nictitans (L.) Moench","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"C497178A6C644A588539A7181AAC0B37","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","COCO13","Conoclinium coelestinum (L.) DC.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"AD0FBD658F414E1B9CE3961CCE18C1E6","D03","OSBS","OSBS_013","32",29.682123,-81.961507,"WGS84",2.2,"2014-06-24",1,"DIV.OSBS.2014.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
"A7981D71B22445A8A2AFECC967E32B40","D03","OSBS","OSBS_013","31",29.682113,-81.961608,"WGS84",2.1,"2014-06-24",1,"DIV.OSBS.2014.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","QmHsE0sWGjrGbp8D7KvVFBOoSvcGZIS4fMB3Ih7knmE=",,,,0,0,0,0
