"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"C5813AA92B0749BCA296B740AF58D31C","D10","CPER","CPER_022","41.1.1",40.842491,-104.698173,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,4,"N",25.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"944F4641D9454F2A88FB6E3EE72B5734","D10","CPER","CPER_022","41.1.1",40.842491,-104.698173,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,3,"N",8.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"A54AD7E898FA46E3A61097F0EE20550C","D10","CPER","CPER_022","41.1.1",40.842491,-104.698173,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,1,"N",9.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"56EADC43F721484994ED3EAAB0B43589","D10","CPER","CPER_022","41.1.1",40.842491,-104.698173,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,8,"N",24.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"E9C8F9EC5E444CD5937FCD0D2E5C0AC1","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"D23D23F63A1949CF91B7E15E7AEC7311","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,18,"N",19.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"74DBFC0BCDD44F54AEEAB4C5CB6150A7","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,1,"N",19.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"24C3342C5AAE415A9E10B6388AB988D9","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",11.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"B8943EAF1B3C4EE3BE698B5F3FCDDD30","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,21,"N",32.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"CF9AD48A2B0A4FF08B3A08709B23BD81","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CHGL13","Chamaesyce glyptosperma (Engelm.) Small","species",,,3,"N",4.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"FB25D71FD09E4273A86F6B8340A98D0C","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,2,"N",27.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"E92E5EB714EA43EB8A7FB15E599FDAB4","D10","CPER","CPER_022","40.3.1",40.842572,-104.698291,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,4,"N",11.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"8DB7216968DA431AA7A3AB7E12768A28","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,2,"N",40.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"02938E3251FF4BF99DDEBB456AF87A77","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","ESVI2","Escobaria vivipara (Nutt.) Buxbaum","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"FEB6AFE14E154849A9CAB573C5AE6250","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,3,"N",7.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"78239CA14CC34A21BFBF5A0BDE09F996","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,25,"N",15.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"DF2461755EDF47448941ABE3C7F51C00","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,1,"N",35.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"1C720E52E0A04874B008FDB4766ED7A0","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,3,"N",14.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"17632CB5738342B9B9BF4D6FA8F2B029","D10","CPER","CPER_022","32.4.1",40.842482,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,25,"N",12.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"31DE5E8DAAE0439BAB4BC36D228E50EE","D10","CPER","CPER_022","32.4.1",40.842482,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,0.5,"N",14.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"59118A825B8F4283A1301EAF779852F1","D10","CPER","CPER_022","32.4.1",40.842482,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,6,"N",24.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"68095E37D0E446E5B46ADD1EBBAD5998","D10","CPER","CPER_022","32.4.1",40.842482,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"1D8ECA7AE63843DDA4488F96C5366008","D10","CPER","CPER_022","32.4.1",40.842482,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,6,"N",11.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"61F340830A9547799C26204DE8F8446E","D10","CPER","CPER_022","32.2.1",40.842401,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,13,"N",13.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"D77C4A451C2B4BD58586371F22D0F7FE","D10","CPER","CPER_022","32.2.1",40.842401,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,13,"N",22.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"EA93294857D7483389BC0D4404CAF925","D10","CPER","CPER_022","32.2.1",40.842401,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,5,"N",25.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"B0B8811B61A8401EA19B5DA8781750E5","D10","CPER","CPER_022","32.2.1",40.842401,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,15,"N",53.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"4D6DAD85FAED489C9C338422272FA0DE","D10","CPER","CPER_022","32.2.1",40.842401,-104.698072,"WGS84",0.4,"2014-08-28",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,5,"N",9.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"1681D99BB1494A208F06483104E9FFFC","D10","CPER","CPER_022","31.4.1",40.842482,-104.698185,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,1,"N",32.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"66E37DA854004EB6AFE5C3499CB8C50B","D10","CPER","CPER_022","31.4.1",40.842482,-104.698185,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,16,"N",15.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"7F502FAC53D74D3190A8311AC9A2412D","D10","CPER","CPER_022","31.4.1",40.842482,-104.698185,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,1,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"71FFD26BC2834C6893784A30F5EC489C","D10","CPER","CPER_022","31.4.1",40.842482,-104.698185,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,2,"N",9.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"03A69254278F4D83BF81713DE2979FB8","D10","CPER","CPER_022","31.4.1",40.842482,-104.698185,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"7FB5C92E467F44E09344D49700AF105C","D10","CPER","CPER_022","31.4.1",40.842482,-104.698185,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,25,"N",27.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"701609196FDB45399F7EBD67CADE70DE","D10","CPER","CPER_022","31.1.1",40.842402,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,2,"N",9.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"E93B976280FF4B0FB80FF7E0C33080C7","D10","CPER","CPER_022","31.1.1",40.842402,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","species",,,0.5,"N",12.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"7CDE41808A1E4852811AB638A1DCFE24","D10","CPER","CPER_022","31.1.1",40.842402,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,6,"N",17.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"9A78A6AD63734B4F88A3079231947E4C","D10","CPER","CPER_022","31.1.1",40.842402,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,44,"N",24.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"5C973076203C4E57A05FAFE91453CEE2","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,7,"N",12.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"B0C106E63B844FAC90029530CAC7F492","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,10,"N",27.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"EB37B3C2A98C4191A7F89D3A60823DF5","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,0.5,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"02F741D608E74F85B28383C90356F9C1","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",7.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"D534DCBA097347F084E60602B0F732A1","D10","CPER","CPER_022","40.1.1",40.842490,-104.698292,"WGS84",0.3,"2014-08-28",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,9,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"C52928BD9C7246CDBAC3BA546C7201BF","D10","CPER","CPER_013","32.4.1",40.821973,-104.712727,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,0.5,"N",13.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"3A1ED77BE2B144419624414B3DB9937B","D10","CPER","CPER_013","32.4.1",40.821973,-104.712727,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,7,"N",33.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"71E1215D1F424146B49BC5FD45A1FEA1","D10","CPER","CPER_013","32.4.1",40.821973,-104.712727,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,22,"N",63.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"2145E08C3BFC4ABEBE2289FEC7B0173F","D10","CPER","CPER_013","32.4.1",40.821973,-104.712727,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,1,"N",52.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"DAF626C67107401A8D3189DA766008BB","D10","CPER","CPER_013","41.4.1",40.822064,-104.712726,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,3,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"54DFED824B174126ABA3F4A273733D4B","D10","CPER","CPER_013","41.4.1",40.822064,-104.712726,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,9,"N",24.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"E2880E2AE3374BD6B2461B203FE9619A","D10","CPER","CPER_013","41.4.1",40.822064,-104.712726,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,9,"N",4.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"D60C38696DDC4012B087C6CB08D357DA","D10","CPER","CPER_013","41.4.1",40.822064,-104.712726,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,15,"N",22.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"19337378A06A4C139E2C1DBAFC2EDDC6","D10","CPER","CPER_013","31.1.1",40.821893,-104.712953,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,2,"N",41.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"52E307CCA104417CA4ED8007B87603C3","D10","CPER","CPER_013","31.1.1",40.821893,-104.712953,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,14,"N",20.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"FEAB0A8BE2354A76879C94C6F7649CC7","D10","CPER","CPER_013","31.1.1",40.821893,-104.712953,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,7,"N",12.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"F437A595B84B4DEDB9C90CE8504EA234","D10","CPER","CPER_013","31.1.1",40.821893,-104.712953,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,3,"N",16.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"1C74F9A9EF64437EA02C56B7FE4B0FC1","D10","CPER","CPER_013","31.1.1",40.821893,-104.712953,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,26,"N",22.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"0AD04CA82E3042B7828A5D81A9B287A6","D10","CPER","CPER_013","31.1.1",40.821893,-104.712953,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","CRCR3","Cryptantha crassisepala (Torr. & A. Gray) Greene","species",,,1,"N",36.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"998B1DDC2FE0417587387BC050BF0112","D10","CPER","CPER_013","31.4.1",40.821975,-104.712846,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","CRCR3","Cryptantha crassisepala (Torr. & A. Gray) Greene","species",,,1,"N",18.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"DD2540D059BC400381189365CAEABC99","D10","CPER","CPER_013","31.4.1",40.821975,-104.712846,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,2,"N",11.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"27D54EBF1E9E4735B8C3BFE735731868","D10","CPER","CPER_013","31.4.1",40.821975,-104.712846,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,8,"N",8.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"40C9968D356C41089A82D684F4F785C7","D10","CPER","CPER_013","31.4.1",40.821975,-104.712846,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"CD5C6F684DFB4DFEA996820ECA8176B4","D10","CPER","CPER_013","31.4.1",40.821975,-104.712846,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,1,"N",37.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
"6088CA5435114390A776EF4DA15259FB","D10","CPER","CPER_013","31.4.1",40.821975,-104.712846,"WGS84",0.3,"2014-09-02",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0
